institutionCode,collectionCode,catalogNumber,occurrenceID,eventDate,decimalLongitude,decimalLatitude,scientificName,scientificNameID,occurrenceStatus,basisOfRecord
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,659,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 659,89-07-01,-124.01147539435738,44.61780187437767,Micropodarke dubia,334017,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,660,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 660,89-07-01,-124.04305892133802,44.62819473603898,Neotrypaea californiensis,465347,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,661,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 661,89-07-01,-124.00779230275396,44.623479008149495,Neotrypaea californiensis,465347,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,662,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 662,89-07-01,-124.03352705623418,44.61462460014359,Neotrypaea californiensis,465347,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,663,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 663,89-07-01,-124.01147539435738,44.61780187437767,Neotrypaea californiensis,465347,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,664,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 664,89-07-01,-124.04305892133802,44.62819473603898,Neotrypaea californiensis,465347,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,665,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 665,89-07-01,-124.00779230275396,44.623479008149495,Neotrypaea californiensis,465347,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,666,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 666,89-07-01,-124.03352705623418,44.61462460014359,Neotrypaea californiensis,465347,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,667,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 667,89-07-01,-124.01147539435738,44.61780187437767,Neotrypaea californiensis,465347,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,668,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 668,89-07-01,-124.04305892133802,44.62819473603898,Nephtys caecoides,334136,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,669,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 669,89-07-01,-124.00779230275396,44.623479008149495,Nephtys caecoides,334136,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,670,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 670,89-07-01,-124.03352705623418,44.61462460014359,Nephtys caecoides,334136,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,671,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 671,89-07-01,-124.01147539435738,44.61780187437767,Nephtys caecoides,334136,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,672,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 672,89-07-01,-124.04305892133802,44.62819473603898,Rhepoxynius abronius,549002,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,673,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 673,89-07-01,-124.00779230275396,44.623479008149495,Rhepoxynius abronius,549002,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,674,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 674,89-07-01,-124.03352705623418,44.61462460014359,Rhepoxynius abronius,549002,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,675,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 675,89-07-01,-124.01147539435738,44.61780187437767,Rhepoxynius abronius,549002,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,676,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 676,89-07-01,-124.04305892133802,44.62819473603898,Rhepoxynius abronius,549002,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,677,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 677,89-07-01,-124.00779230275396,44.623479008149495,Rhepoxynius abronius,549002,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,678,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 678,89-07-01,-124.03352705623418,44.61462460014359,Rhepoxynius abronius,549002,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,679,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 679,89-07-01,-124.01147539435738,44.61780187437767,Rhepoxynius abronius,549002,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,680,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 680,89-07-01,-124.04305892133802,44.62819473603898,Rochefortia tumida,246818,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,681,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 681,89-07-01,-124.00779230275396,44.623479008149495,Rochefortia tumida,246818,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,682,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 682,89-07-01,-124.03352705623418,44.61462460014359,Rochefortia tumida,246818,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,683,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 683,89-07-01,-124.01147539435738,44.61780187437767,Rochefortia tumida,246818,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,684,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 684,89-07-01,-124.04305892133802,44.62819473603898,Spiophanes bombyx,131187,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,685,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 685,89-07-01,-124.00779230275396,44.623479008149495,Spiophanes bombyx,131187,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,686,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 686,89-07-01,-124.03352705623418,44.61462460014359,Spiophanes bombyx,131187,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,687,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 687,89-07-01,-124.01147539435738,44.61780187437767,Spiophanes bombyx,131187,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,688,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 688,89-07-01,-124.04305892133802,44.62819473603898,Spiophanes bombyx,131187,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,689,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 689,89-07-01,-124.00779230275396,44.623479008149495,Spiophanes bombyx,131187,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,690,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 690,89-07-01,-124.03352705623418,44.61462460014359,Spiophanes bombyx,131187,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,691,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 691,89-07-01,-124.01147539435738,44.61780187437767,Spiophanes bombyx,131187,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,692,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 692,89-07-01,-124.02999917789334,44.61967987491352,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,693,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 693,89-07-01,-124.00773366733178,44.61353175186768,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,694,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 694,89-07-01,-124.01692298636019,44.62372215644774,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,695,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 695,89-07-01,-124.05152415045562,44.6250472520467,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,696,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 696,89-07-01,-124.02999917789334,44.61967987491352,Edwardsia sp,856193,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,697,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 697,89-07-01,-124.00773366733178,44.61353175186768,Edwardsia sp,856193,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,698,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 698,89-07-01,-124.01692298636019,44.62372215644774,Edwardsia sp,856193,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,699,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 699,89-07-01,-124.05152415045562,44.6250472520467,Edwardsia sp,856193,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,700,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 700,89-07-01,-124.02999917789334,44.61967987491352,Glycera nana,328132,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,701,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 701,89-07-01,-124.00773366733178,44.61353175186768,Glycera nana,328132,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,702,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 702,89-07-01,-124.01692298636019,44.62372215644774,Glycera nana,328132,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,703,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 703,89-07-01,-124.05152415045562,44.6250472520467,Glycera nana,328132,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,704,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 704,89-07-01,-124.02999917789334,44.61967987491352,Glycinde armigera,240633,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,705,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 705,89-07-01,-124.00773366733178,44.61353175186768,Glycinde armigera,240633,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,706,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 706,89-07-01,-124.01692298636019,44.62372215644774,Glycinde armigera,240633,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,707,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 707,89-07-01,-124.05152415045562,44.6250472520467,Glycinde armigera,240633,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,708,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 708,89-07-01,-124.02999917789334,44.61967987491352,Glycinde polygnatha,240626,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,709,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 709,89-07-01,-124.00773366733178,44.61353175186768,Glycinde polygnatha,240626,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,710,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 710,89-07-01,-124.01692298636019,44.62372215644774,Glycinde polygnatha,240626,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,711,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 711,89-07-01,-124.05152415045562,44.6250472520467,Glycinde polygnatha,240626,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,712,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 712,89-07-01,-124.02999917789334,44.61967987491352,Leitoscoloplos pugettensis,254746,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,713,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 713,89-07-01,-124.00773366733178,44.61353175186768,Leitoscoloplos pugettensis,254746,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,714,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 714,89-07-01,-124.01692298636019,44.62372215644774,Leitoscoloplos pugettensis,254746,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,715,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 715,89-07-01,-124.05152415045562,44.6250472520467,Leitoscoloplos pugettensis,254746,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,716,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 716,89-07-01,-124.02999917789334,44.61967987491352,Mactromeris polynyma,156863,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,717,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 717,89-07-01,-124.00773366733178,44.61353175186768,Mactromeris polynyma,156863,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,718,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 718,89-07-01,-124.01692298636019,44.62372215644774,Mactromeris polynyma,156863,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,719,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 719,89-07-01,-124.05152415045562,44.6250472520467,Mactromeris polynyma,156863,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,720,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 720,89-07-01,-124.02999917789334,44.61967987491352,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,721,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 721,89-07-01,-124.00773366733178,44.61353175186768,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,722,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 722,89-07-01,-124.01692298636019,44.62372215644774,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,723,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 723,89-07-01,-124.05152415045562,44.6250472520467,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,724,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 724,89-07-01,-124.02999917789334,44.61967987491352,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,725,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 725,89-07-01,-124.00773366733178,44.61353175186768,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,726,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 726,89-07-01,-124.01692298636019,44.62372215644774,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,727,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 727,89-07-01,-124.05152415045562,44.6250472520467,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,728,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 728,89-07-01,-124.02999917789334,44.61967987491352,Nephtys caecoides,334136,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,729,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 729,89-07-01,-124.00773366733178,44.61353175186768,Nephtys caecoides,334136,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,730,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 730,89-07-01,-124.01692298636019,44.62372215644774,Nephtys caecoides,334136,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,731,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 731,89-07-01,-124.05152415045562,44.6250472520467,Nephtys caecoides,334136,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,732,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 732,89-07-01,-124.02999917789334,44.61967987491352,Olivella pycna,710745,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,733,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 733,89-07-01,-124.00773366733178,44.61353175186768,Olivella pycna,710745,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,734,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 734,89-07-01,-124.01692298636019,44.62372215644774,Olivella pycna,710745,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,735,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 735,89-07-01,-124.05152415045562,44.6250472520467,Olivella pycna,710745,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,736,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 736,89-07-01,-124.02999917789334,44.61967987491352,Phyllodoce hartmanae,330596,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,737,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 737,89-07-01,-124.00773366733178,44.61353175186768,Phyllodoce hartmanae,330596,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,738,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 738,89-07-01,-124.01692298636019,44.62372215644774,Phyllodoce hartmanae,330596,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,739,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 739,89-07-01,-124.05152415045562,44.6250472520467,Phyllodoce hartmanae,330596,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,740,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 740,89-07-01,-124.02999917789334,44.61967987491352,Podarkeopsis glabra,334566,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,741,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 741,89-07-01,-124.00773366733178,44.61353175186768,Podarkeopsis glabra,334566,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,742,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 742,89-07-01,-124.01692298636019,44.62372215644774,Podarkeopsis glabra,334566,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,743,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 743,89-07-01,-124.05152415045562,44.6250472520467,Podarkeopsis glabra,334566,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,744,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 744,89-07-01,-124.02999917789334,44.61967987491352,Podarkeopsis glabra,334566,present,HumanObservation
